clusterTime,clusterPE,clusterMaxPE,clusterChargeBalance,clusterHits,hitPE,hitDetID,label
875.467,5957.254,209.556,0.073,165,"94.43502987132354,113.13587319750485,123.96941250717842,0.8126181446209801,197.46521625322168,44.91962890625,0.0314453125,103.8298098043131,62.531370757728496,-0.6762432795698922,55.77371651785714,-0.0770089285714286,84.66950261780103,92.16829187729778,-1.5433636833639706,-0.7630112591911764,209.55636160714292,82.09373709388767,-1.108204845814978,-1.0216263422356828,54.158599975099605,72.42109440049958,34.33446827049027,2.52433365690494,2.118321949850299,7.81309911809816,6.1432587769492,17.66113598934612,8.526334733761331,2.0538605011261257,2.1246832770270268,2.7620882601351355,8.03075330010776,6.513671875000001,6.433652615436631,11.551855154742766,16.89290649627846,15.99810572880168,48.668599334740726,11.454556989559165,16.73523949795082,13.823419805250511,9.421397765837101,12.79181197397132,10.765301405325442,13.008687033582092,8.23406351023707,0.8640683930495691,7.786973344797938,0.6286358689810836,38.40008471385542,0.9539133094879517,18.92639415533473,37.00245824353447,30.863789597602718,36.87016735338183,35.37597656249999,4.670095915841584,51.764847060381356,4.1371904793432215,71.52047400076371,30.88926733993902,0.8436547256097561,31.327097039473696,3.3888432017543866,49.29320968667978,41.174032521802324,2.4876794149709305,69.26549138883553,67.34986246943767,23.682169155911733,51.84823670438042,76.05834960937501,70.01692244545859,0.9030376920080143,83.47633539244188,34.675160489341096,46.00307524100951,89.18017620994294,6.23246645906497,1.159528643546971,0.6832936649473222,58.67379543671549,2.545886179393305,43.00843057753164,116.19576635933419,47.20927169986866,73.98524130544352,1.838536416330645,69.01745592069156,5.4105957567233816,3.184226210894621,2.5888017974753015,46.86596196522119,3.212253983556462,90.66575675958671,22.28034704773868,25.380060053380785,28.89898815294252,84.03071237367661,2.0428860382579406,41.57846055892068,13.606144831730772,3.879198739259411,23.923159605704686,47.32799578562342,9.43359375,45.50321691176468,20.160908734658484,1.4946228780864201,7.2401861496913575,94.91417879816115,119.78543271232309,58.39843749999999,1.1427494517543861,80.52371573847762,59.88229506150125,3.236660924248267,1.5819634854471858,0.7339814957002457,32.52369273792613,63.19109697981668,6.271641274238228,173.75429452183738,3.2879565135542164,53.16223144531249,83.71492711509147,10.079941119494274,70.9507453304598,75.66868343155276,1.1016740105968859,1.0608712694636677,48.62892353429202,0.6469942616150443,70.86452584278041,109.81104554521274,14.508998921159815,1.0023666173817163,9.28607564404571,101.04651200143917,58.847850380834046,47.484002041457266,4.094565899829416,8.969823325552596,7.561007724719101,62.51411217485547,4.68966657251438,6.976363496302383,67.80157574152544,52.420033529756815,13.361574765358359,65.4941343144184,49.54358177463504,57.717626700129514,81.89110145436854,15.571608897379905,2.47838367910759,1.2982009747706422,55.66605850208174,62.96013835158761,5.471185607185272,10.180960110145511,18.138576600609753,55.4073021342036,45.89869181315103","332,334,335,335,336,337,337,338,339,339,340,340,341,343,343,343,344,347,347,347,348,350,351,351,351,353,354,355,356,357,357,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,372,373,373,374,374,375,376,377,378,379,380,381,381,382,383,383,384,384,385,386,386,387,388,389,390,391,392,392,393,394,395,396,396,396,396,397,397,398,399,400,401,401,402,402,402,402,403,403,404,405,406,407,408,408,409,410,410,411,412,413,414,415,416,416,417,418,419,419,420,421,422,422,423,424,425,426,427,427,428,429,430,432,433,433,433,434,434,435,436,437,438,438,439,440,441,442,443,446,447,448,448,449,450,450,451,452,453,454,455,456,456,457,458,459,460,461,462,463",0
692.909,17.202,2.962,0.309,11,"1.9864646337365597,2.440736537562345,1.3999625428082196,1.2443810851130654,2.962130348154363,0.5900466143858983,0.8268775009527439,0.9819221352195309,1.1754075813906748,2.037684600394441,1.5558878580729167","339,369,377,405,411,442,443,457,458,462,463",1
858.800,18.408,2.256,0.313,10,"1.5349453842840732,2.104706175298805,2.256272422583082,2.066987136314655,1.7861131906877896,2.073317307692308,0.9641732742537311,2.146847747093023,2.0591371689464504,1.4150390625","335,348,356,358,360,370,371,393,403,428",1
9256.000,9.904,2.751,0.420,7,"2.751210102073882,1.1113858451477636,0.8253516497580043,1.2246290043969852,1.2531559641768295,1.4276019597457625,1.310221354166667","334,338,404,405,429,449,463",0
1257.333,96.787,18.775,0.325,12,"3.508012012768817,3.515625,4.930272595635778,5.479927522590359,5.408051589439657,6.612130779109591,12.87467332072954,16.848777158416972,4.7167968750000036,7.821321366094152,6.296176824095025,18.774959628142454","339,344,372,374,376,377,406,407,409,412,414,420",0
962.923,61.896,23.168,0.901,13,"23.1677022339613,3.506376495672098,3.0100400967413448,3.7625501209266807,3.010040096741344,2.6097688072810596,2.994029245162933,2.5937579557026487,2.577747104124237,2.9139749872708762,2.5297145493890025,2.529714549389002,6.690616565059568","382,382,382,382,382,382,382,382,382,382,382,382,404",0
694.400,13.077,7.028,0.573,5,"1.3521484375000001,1.4993557755235598,7.028215263944222,1.6759166978809938,1.5209102151381912","337,341,348,378,441",1
167.250,3.522,2.766,0.826,8,"2.7664946026409596,0.14048538719285183,0.08780336699553239,0.03512134679821296,0.14048538719285183,0.1580460605919583,0.12292471379374535,0.07024269359642592","334,404,404,404,404,404,404,404",1
885.066,5238.798,242.071,0.086,152,"127.33369715073533,-1.5458409926470584,188.3203314869572,-9.262407343648736,99.97008996937214,106.14819084246133,2.532644370167526,63.03212890625,73.46448806908947,58.19918724798387,0.9298345094086021,59.75892857142856,1.0396205357142858,82.46456765379581,53.48015280330883,1.17919921875,138.44866071428572,34.68334853386564,0.5367867221916299,42.41358783615538,0.620136640936255,49.91714261552871,33.73427705136604,5.168138336163616,13.901815122804159,8.763837094033233,9.461922860360358,8.674568965517247,7.9736328125,12.101828149149922,4.828018237540193,7.930166374781086,6.362882960318851,13.450096352120969,16.96295859918793,8.03622886782787,11.961952267072755,9.29943792420814,13.174096009975054,5.940851516272188,8.64695079291045,7.962983230064656,11.660181440778159,28.23177475527107,11.407148927824265,23.99060479525862,27.396190068493137,23.70513497966608,37.485113376524396,5.28569946838434,29.360061904131364,72.01681039969453,12.558951028963415,21.988075657894736,59.75434711286087,16.845703125000004,0.5484647529069767,46.606013703401224,42.30509340617359,7.854782472939217,45.43284502057113,57.62353515625001,43.26180571015134,100.87050327034886,77.18117883963177,113.05598055675912,74.93453858922301,7.495524445785777,0.6211760590430202,65.383883041318,1.8946129707112969,58.31314280063293,101.23255956266321,4.9056329552872056,-0.24630793080939936,18.214600892075303,17.434397051411292,81.52136860249723,68.83009176731665,2.3885991159778817,96.91735648966868,41.8151548759422,34.81365380338076,18.484162936245433,55.634596441891254,3.7679898038979793,0.5901670777189606,55.56262045704845,12.120083623158758,11.531957843959734,0.8140205536912749,38.12644123727736,2.9605001590330793,10.020662888948499,34.575615101809944,10.520923659284955,4.872082368827161,107.1605034342163,98.32223960501666,99.45860745614038,127.29642218051677,74.81815732758622,2.218385577293755,0.9819083702775636,1.0237110334766584,1.158918151105651,2.1246832770270268,46.555397727272705,55.88778824590481,8.166199575831026,4.05043498961219,242.07072430346392,60.47326660156247,76.23707841082316,5.655539483075043,28.77065373563219,74.60781216208915,69.47883538440266,63.94130369928402,0.9193438618735083,45.22103557180849,1.9870761303191489,10.57528546838634,59.63877627724093,32.87896870948575,64.86583307160802,11.264526274639879,14.38047827743902,5.635423981741573,44.88941699783238,49.37599311440675,40.607918488694544,11.771869333937714,15.836685753519628,41.891099871264096,28.851648038321166,33.46155986884714,34.41711214586938,7.64162288482533,1.8292831917222687,1.888292326939116,40.00886372776305,34.97785463977087,0.2614218378859858,0.9149764326009501,1.5125120620546317,1.6618959694180524,1.0295352920371867,10.775771722560968,40.98403896271599,0.6910408644815927,55.21354675292966","332,332,334,334,335,336,336,337,338,339,339,340,340,341,343,343,344,347,347,348,348,350,351,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,386,387,388,389,390,391,392,393,394,395,396,396,396,397,397,398,399,399,399,400,401,402,403,403,404,405,406,407,408,408,408,409,410,411,411,412,412,413,414,415,416,417,418,419,420,421,422,422,423,423,423,424,425,426,426,427,428,429,430,432,433,434,435,435,436,436,437,439,440,441,442,443,446,447,449,450,450,450,451,452,453,454,455,456,456,457,458,459,459,459,459,460,461,462,462,463",1
1099.091,216.270,24.463,0.231,22,"2.37412109375,1.2890887516801075,5.022321428571429,14.79580431099397,11.487026872306032,18.737960188356173,18.579577934451216,24.463387182203384,5.694820374015753,6.326526169773251,8.591720469132031,3.318645594816819,12.944936244554698,15.918664431211038,5.346548429099466,11.32276066446799,5.550334681218594,14.523470603813555,3.752779995437957,8.146454015544043,7.997337262110734,10.085755375803856","337,339,344,374,376,378,379,381,385,387,388,389,390,392,401,433,441,449,452,453,454,458",1
7868.800,9.213,3.537,0.504,5,"3.536551339285715,0.7522477774784484,1.0401577267101711,2.587522573806533,1.2964518492320134","344,376,380,405,460",0
7214.000,8.769,2.762,0.453,6,"0.7976935891544117,2.5111607142857157,0.4483038441955194,2.762499621853824,0.8241714969758065,1.4249517704684764","343,344,382,390,401,417",0
21563.829,4249.788,505.574,0.157,175,"20.03647748161764,2.904055107744653,1.4978810555735578,25.51620974109877,6.746964602126288,36.17783203125,42.044291633386585,-0.5462743984624601,46.93551012264784,0.27472383232526887,54.75334821428572,53.81805260143979,0.35278959424083767,6.242819393382353,8.161272321428575,1.6741071428571428,44.864980554790755,41.737075136952186,31.654773365945044,7.555348287799402,2.6655551202282934,47.50229575826934,4.710659208279115,12.563874858383667,6.841480152027024,0.79321509009009,17.349137931034484,3.79093411901082,14.939051195739546,65.98146241517074,11.10612298528381,31.661452707678702,42.79043104698379,56.83353611680327,1.9054975665983604,22.758463988503767,9.817767251131217,27.553857056577314,16.167887851331354,14.35546875,175.86333176185346,0.47439049030172414,16.2228611349957,0.32445722269991406,45.60517460466867,4.42453407379518,5.256671216114458,130.70855942730125,39.11688442887932,2.9479980468750004,1.2605233028017244,0.36595837823275873,0.30496531519396547,0.3862893992456896,0.060993063038793115,42.34348244863014,1.9384096746575343,13.932319536601026,8.35985137195122,5.964986147052206,10.832643670550848,16.763361602596742,4.851014672256099,2.049067982456141,1.162452028508772,2.455375451115486,3.6629610283430245,8.04864647386625,3.57507831601467,10.819962856473765,7.511259302395937,7.743408203125001,8.610359388913624,8.947810683139535,8.257441557655039,2.5899724442829464,17.02379461384315,11.160463194139597,11.486091134937238,15.72265625,9.954945536879894,14.765804578042907,7.9458585349462405,19.105357265367722,7.3579834837019815,1.427668437136205,26.323449425260613,505.57425800879395,12.975387844750891,2.0814334964412815,1.2757173042704626,1.5778608763345194,0.65464440613879,14.288107322080297,3.7011362340328473,39.65468787596246,47.645882089757706,2.4726820622246697,0.8311536343612335,64.53751534369886,46.263501468120786,60.110155256043264,255.59775684012877,2.2065702119098716,14.982766544117645,1.7501237273755654,0.8750618636877829,1.0884915865384615,110.19283201040554,12.509327891542155,6.216909435032017,2.2401009705176094,-0.37754510739060826,-0.30203608591248665,17.178457754629623,6.691077878721542,8.03151507858035,4.905941611842106,44.48896866270946,11.028339203111848,7.600698125481885,1.563779997108713,3.7471686885749387,6.604281338778408,1.9334272904829546,9.069348125487519,2.4099079197542905,12.826377467105257,4.972526826054217,1.501906061746988,84.09655761718751,19.803972942073162,69.30921346095023,7.210735452586206,1.0662491020114941,5.875594723183394,0.8568575637975779,-0.02040137056660899,3.652386960730089,9.906399164677808,7.82787566489362,1.1641456117021276,8.800540329228076,1.3238804380513232,4.13107621042352,7.338145527225584,11.554967218907029,7.742126788760422,2.8250716688779383,3.667021960746951,0.8089019031059452,10.705538974719099,47.22639315390173,10.658333119350862,3.6625908355587513,23.070047669491526,0.3426244703389831,90.49247246960327,4.728870587137372,31.653248653476965,91.04027570930938,58.94274635036498,27.718309787888597,5.5192225955310885,12.54684289846453,0.8568575637975779,257.96141512008734,4.86097843886463,8.37929720079233,36.384678392316395,2.3318569759847274,34.33690853627728,143.70891291920736,83.08437470651768,54.947408040364564","332,334,334,335,336,337,338,338,339,339,340,341,341,343,344,344,347,348,350,351,351,354,355,356,357,357,358,360,361,362,363,364,365,366,366,367,368,369,370,371,372,372,373,373,374,374,374,375,376,376,376,376,376,376,376,377,377,378,379,380,381,382,383,384,384,385,386,387,388,389,390,391,392,393,394,394,395,396,397,398,399,400,401,402,403,403,404,405,406,406,406,406,406,407,407,408,409,409,409,410,411,412,413,413,414,414,414,414,415,415,415,415,415,415,416,417,418,419,420,421,422,422,423,424,424,425,425,426,427,427,428,429,430,432,432,433,433,433,434,435,436,436,437,438,439,440,441,442,442,443,443,446,447,448,448,449,449,450,450,450,451,452,453,453,454,454,455,455,456,457,458,460,461,462,463",0
661.077,53.615,22.963,0.520,13,"1.1891084558823528,2.2408702761627906,2.2095294331395348,2.1781885901162794,2.1781885901162794,2.162518168604651,2.1311773255813953,22.962808315956977,2.7043437034623974,2.651661683265078,2.651661683265078,3.9306640624999996,4.42446608040201","332,393,393,393,393,393,393,396,404,404,404,405,405",1
8128.333,6.651,2.002,0.524,6,"1.1978543271232311,0.750953030873494,0.24355233433734938,2.0022466073441025,1.6173044840494795,0.8393605550130206","389,427,427,462,463,463",0
546.667,11.221,3.160,0.417,6,"1.1980051129651508,1.988131706786543,2.027857641874463,3.1603329145728645,1.227494067299488,1.6192557931138936","354,365,373,405,450,451",1
1758.800,16.347,6.788,0.507,5,"2.167645622702206,3.1183727150831877,2.1324982040229887,6.787942748739334,2.1402924454407963","343,400,432,437,440",1
1447.429,2.142,1.629,0.762,7,"1.6293384989754103,0.04268594457013575,0.0853718891402715,0.10671486142533936,0.0853718891402715,0.10671486142533936,0.0853718891402715","366,414,414,414,414,414,414",1
6146.286,7.059,2.032,0.436,7,"1.124926451359833,1.443502491918103,0.36345181399828763,0.20191767444349315,2.032440929878049,0.679286678667867,1.2133239549839228","375,376,378,378,379,380,458",0
1065.647,38.053,22.135,0.769,17,"6.064453125000003,4.738195175793908,-0.425484254188144,3.6267467380798966,5.583855124080882,10.546875000000002,3.168773231002203,-0.8053067835365854,-3.1904544581091465,-2.9407902276894866,-9.0208740234375,-9.689543968023257,-4.55669671997389,1.0759918383379887,22.134689245810073,-0.7339002707106812,12.476169208617742","332,334,336,336,343,344,347,383,387,388,391,394,399,420,420,421,450",0
1304.400,80.038,27.032,0.417,10,"3.3691406250000004,3.1343657394935343,6.193192644817078,1.4185855263157898,3.329964571220931,11.949498761687444,14.273361120810055,27.031816000756937,5.243152235618514,4.09496834807074","344,372,379,384,386,392,420,433,454,458",1
728.500,32.992,3.693,0.247,20,"2.1610822335657374,1.6361699040819906,1.7293901585820894,1.6264816810344827,1.806346479668675,1.5143825583261987,0.7228016227014012,3.69286588078292,2.560669836336679,2.202557131057269,1.1134069876609443,0.8229305186170213,0.8533678556743424,0.8046090196171343,1.8844345868644066,2.0367121292372885,2.686059609753635,1.7514876133419692,0.5177407622066619,0.8682308297332834","348,363,371,372,374,378,400,406,407,409,413,436,439,442,449,449,451,453,457,462",1
7523.333,8.106,2.180,0.439,6,"0.5747357536764706,2.167943580863402,1.1834257392473122,0.9586985518292683,1.0416259765625002,2.179702136240633","332,336,339,379,391,418",0
8628.286,72.464,61.951,0.857,7,"2.1403952205882346,1.5066964285714288,61.951100419206604,1.3091194018082424,1.7851628206476036,1.9519167955418084,1.8199859324758845","332,344,383,421,421,450,458",0
517.750,12.576,2.646,0.367,8,"0.8570429104477612,2.646008003048781,1.4683341540161416,1.54533925912137,1.5275036143238434,1.5999707461453743,2.299530457780812,0.6318958648444252","371,383,387,404,406,409,425,440",1
2790.400,19.556,9.758,0.569,5,"0.9751417735451761,2.6041086932324133,4.823511736425338,1.3953857421875,9.758181688262196","335,392,414,428,429",0
7289.429,21.532,8.176,0.469,7,"1.050379136029412,2.2196691176470593,1.7364920002140414,2.2854989035087727,8.175539548904682,4.36373133936081,1.7010236664162286","332,343,378,384,387,421,462",0
750.800,4.600,1.385,0.570,5,"0.299871155104712,1.3852560572687225,0.9003197014664803,1.3395000436452513,0.6754363066825775","341,347,420,420,435",1
1905.083,27.715,3.620,0.276,24,"1.253329046500324,1.283898047634478,0.48740234374999997,0.7861328125,1.00625,1.204558341733871,1.4370169690860213,2.4450334821428585,3.6202566964285716,0.5682887801204819,0.4465126129518072,0.7861328124999999,1.9533238925661918,0.6535089394865526,1.0113569941833944,1.0441417528873917,0.6857017483480177,0.2774586397058824,0.6292418456510139,0.90610825773746,2.130024659567039,0.44270277837030714,0.16098282849829312,2.495233841723549","334,334,337,337,337,339,339,340,344,374,374,379,382,388,407,408,409,414,415,415,420,450,450,450",1
616.000,16.388,3.931,0.390,9,"1.9412386438266203,1.3467817164179103,2.4485033611918614,1.4209597280334727,0.47167968750000006,1.2026405169619705,3.9306640625000004,1.8331655977074233,1.7919708651746724","362,371,386,397,428,440,441,455,455",1
